rsi_entry,rsi_exit,base_allocation,add_allocation,max_total_allocation,take_profit_pct,stop_loss_pct,trail_atr_mult,mode,Return [%],Max. Drawdown [%],Win Rate [%],Sharpe Ratio,Profit Factor,# Trades,_score
30,56,0.06,0.03,0.24,2.8,-4.2,1.6,split,0.157037154060763,-2.279644927921276,39.02439024390244,0.07558520052090638,1.0334721445553436,41,-2.95911940541763
30,56,0.06,0.02,0.24,2.8,-3.2,1.6,split,0.157037154060763,-2.279644927921276,39.02439024390244,0.07558520052090638,1.0334721445553436,41,-2.95911940541763
30,56,0.06,0.02,0.18,2.8,-4.2,1.6,split,0.157037154060763,-2.279644927921276,39.02439024390244,0.07558520052090638,1.0334721445553436,41,-2.95911940541763
30,56,0.06,0.02,0.18,2.8,-3.2,1.6,split,0.157037154060763,-2.279644927921276,39.02439024390244,0.07558520052090638,1.0334721445553436,41,-2.95911940541763
30,56,0.06,0.02,0.24,2.8,-4.2,1.6,split,0.157037154060763,-2.279644927921276,39.02439024390244,0.07558520052090638,1.0334721445553436,41,-2.95911940541763
30,56,0.06,0.03,0.18,2.8,-4.2,1.6,split,0.157037154060763,-2.279644927921276,39.02439024390244,0.07558520052090638,1.0334721445553436,41,-2.95911940541763
30,56,0.06,0.03,0.18,2.8,-3.2,1.6,split,0.157037154060763,-2.279644927921276,39.02439024390244,0.07558520052090638,1.0334721445553436,41,-2.95911940541763
30,52,0.06,0.03,0.24,2.2,-3.2,1.6,split,0.14004759514207762,-2.5626240263358135,43.90243902439025,0.07079706938088627,1.0313729730899222,41,-2.9603043934574904
30,52,0.06,0.03,0.24,2.2,-4.2,1.6,split,0.14004759514207762,-2.5626240263358135,43.90243902439025,0.07079706938088627,1.0313729730899222,41,-2.9603043934574904
30,52,0.06,0.02,0.18,2.8,-3.2,1.6,split,0.14004759514207762,-2.5626240263358135,43.90243902439025,0.07079706938088627,1.0313729730899222,41,-2.9603043934574904
30,52,0.06,0.02,0.24,2.2,-4.2,1.6,split,0.14004759514207762,-2.5626240263358135,43.90243902439025,0.07079706938088627,1.0313729730899222,41,-2.9603043934574904
30,52,0.06,0.02,0.18,2.8,-4.2,1.6,split,0.14004759514207762,-2.5626240263358135,43.90243902439025,0.07079706938088627,1.0313729730899222,41,-2.9603043934574904
30,52,0.06,0.02,0.24,2.2,-3.2,1.6,split,0.14004759514207762,-2.5626240263358135,43.90243902439025,0.07079706938088627,1.0313729730899222,41,-2.9603043934574904
30,52,0.06,0.03,0.18,2.2,-4.2,1.6,split,0.14004759514207762,-2.5626240263358135,43.90243902439025,0.07079706938088627,1.0313729730899222,41,-2.9603043934574904
30,52,0.06,0.03,0.18,2.2,-3.2,1.6,split,0.14004759514207762,-2.5626240263358135,43.90243902439025,0.07079706938088627,1.0313729730899222,41,-2.9603043934574904
30,52,0.06,0.03,0.18,2.8,-3.2,1.6,split,0.14004759514207762,-2.5626240263358135,43.90243902439025,0.07079706938088627,1.0313729730899222,41,-2.9603043934574904
30,52,0.06,0.03,0.18,2.8,-4.2,1.6,split,0.14004759514207762,-2.5626240263358135,43.90243902439025,0.07079706938088627,1.0313729730899222,41,-2.9603043934574904
30,52,0.06,0.02,0.18,2.2,-4.2,1.6,split,0.14004759514207762,-2.5626240263358135,43.90243902439025,0.07079706938088627,1.0313729730899222,41,-2.9603043934574904
30,52,0.06,0.02,0.18,2.2,-3.2,1.6,split,0.14004759514207762,-2.5626240263358135,43.90243902439025,0.07079706938088627,1.0313729730899222,41,-2.9603043934574904
30,52,0.06,0.03,0.24,2.8,-4.2,1.6,split,0.14004759514207762,-2.5626240263358135,43.90243902439025,0.07079706938088627,1.0313729730899222,41,-2.9603043934574904
30,52,0.06,0.03,0.24,2.8,-3.2,1.6,split,0.14004759514207762,-2.5626240263358135,43.90243902439025,0.07079706938088627,1.0313729730899222,41,-2.9603043934574904
30,52,0.06,0.02,0.24,2.8,-4.2,1.6,split,0.14004759514207762,-2.5626240263358135,43.90243902439025,0.07079706938088627,1.0313729730899222,41,-2.9603043934574904
30,52,0.06,0.02,0.24,2.8,-3.2,1.6,split,0.14004759514207762,-2.5626240263358135,43.90243902439025,0.07079706938088627,1.0313729730899222,41,-2.9603043934574904
30,56,0.04,0.02,0.24,2.2,-3.2,1.6,split,0.07660587456668509,-1.4792073756956126,34.04255319148936,0.058841107684946,0.9667440019251521,47,-3.08510155289445
30,56,0.04,0.02,0.24,2.2,-4.2,1.6,split,0.07660587456668509,-1.4792073756956126,34.04255319148936,0.058841107684946,0.9667440019251521,47,-3.08510155289445
30,56,0.04,0.03,0.24,2.8,-3.2,1.2,split,-0.01842473627628351,-1.327889278999883,34.04255319148936,-0.013515972453150183,0.9700119592502853,47,-3.164636254799154
30,56,0.04,0.03,0.24,2.8,-4.2,1.2,split,-0.01842473627628351,-1.327889278999883,34.04255319148936,-0.013515972453150183,0.9700119592502853,47,-3.164636254799154
30,52,0.04,0.03,0.18,2.8,-3.2,1.2,split,-0.10861295117778355,-1.6296827990680884,40.476190476190474,-0.08266844121732451,0.9697775285049077,42,-3.287560201948531
30,52,0.04,0.03,0.18,2.8,-4.2,1.2,split,-0.10861295117778355,-1.6296827990680884,40.476190476190474,-0.08266844121732451,0.9697775285049077,42,-3.287560201948531
30,52,0.04,0.02,0.18,2.2,-4.2,1.2,split,-0.10861295117778355,-1.6296827990680884,40.476190476190474,-0.08266844121732451,0.9697775285049077,42,-3.287560201948531
30,52,0.04,0.02,0.18,2.2,-3.2,1.2,split,-0.10861295117778355,-1.6296827990680884,40.476190476190474,-0.08266844121732451,0.9697775285049077,42,-3.287560201948531
30,52,0.04,0.02,0.18,2.8,-3.2,1.2,split,-0.10861295117778355,-1.6296827990680884,40.476190476190474,-0.08266844121732451,0.9697775285049077,42,-3.287560201948531
30,52,0.04,0.02,0.18,2.8,-4.2,1.2,split,-0.10861295117778355,-1.6296827990680884,40.476190476190474,-0.08266844121732451,0.9697775285049077,42,-3.287560201948531
30,52,0.04,0.03,0.18,2.2,-3.2,1.2,split,-0.10861295117778355,-1.6296827990680884,40.476190476190474,-0.08266844121732451,0.9697775285049077,42,-3.287560201948531
30,52,0.04,0.03,0.18,2.2,-4.2,1.2,split,-0.10861295117778355,-1.6296827990680884,40.476190476190474,-0.08266844121732451,0.9697775285049077,42,-3.287560201948531
30,56,0.04,0.03,0.18,2.2,-3.2,1.2,split,-0.13876575537184183,-1.374579606709947,38.095238095238095,-0.10427544960876445,0.9616520748160213,42,-3.32535941418001
30,56,0.04,0.03,0.18,2.2,-4.2,1.2,split,-0.13876575537184183,-1.374579606709947,38.095238095238095,-0.10427544960876445,0.9616520748160213,42,-3.32535941418001
